frame,label,landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z,landmark_21_x,landmark_21_y,landmark_21_z,landmark_22_x,landmark_22_y,landmark_22_z,landmark_23_x,landmark_23_y,landmark_23_z,landmark_24_x,landmark_24_y,landmark_24_z,landmark_25_x,landmark_25_y,landmark_25_z,landmark_26_x,landmark_26_y,landmark_26_z,landmark_27_x,landmark_27_y,landmark_27_z,landmark_28_x,landmark_28_y,landmark_28_z,landmark_29_x,landmark_29_y,landmark_29_z,landmark_30_x,landmark_30_y,landmark_30_z,landmark_31_x,landmark_31_y,landmark_31_z,landmark_32_x,landmark_32_y,landmark_32_z
25,pararse,0.490811348,0.327370405,-0.373320609,0.503761649,0.318980813,-0.337740302,0.512041748,0.319574505,-0.337682188,0.518712163,0.320204198,-0.337665677,0.480818272,0.318724781,-0.334237158,0.473435342,0.31909126,-0.334282726,0.468475759,0.319586694,-0.334283948,0.529001594,0.326845318,-0.161930546,0.461698025,0.32631436,-0.145065591,0.506704867,0.340099901,-0.310743034,0.475888282,0.339326829,-0.305987298,0.592080295,0.396087825,-0.114908971,0.398554236,0.391524583,-0.079383381,0.607644677,0.470984429,-0.188861474,0.363889366,0.470113009,-0.172973767,0.54298383,0.514644861,-0.435364813,0.392262042,0.507500172,-0.455098182,0.528721988,0.536142647,-0.508754194,0.399493545,0.52783215,-0.534868121,0.511008739,0.52687341,-0.53204453,0.420101643,0.520153284,-0.556856096,0.512299597,0.518877745,-0.447543263,0.42276907,0.513800144,-0.47023195,0.547034264,0.530758202,-0.009022594,0.427024215,0.527730644,0.008879441,0.591111302,0.577725768,-0.576549113,0.338714153,0.563359737,-0.533238709,0.531750858,0.69312793,-0.226198688,0.418182015,0.684500217,-0.199618831,0.510048687,0.703129768,-0.201471344,0.443135798,0.69430232,-0.17283161,0.529272258,0.738033593,-0.433703095,0.394263774,0.737226725,-0.37352556
27,pararse,0.490625232,0.327473223,-0.377452821,0.503664255,0.319224447,-0.341861904,0.511928201,0.319822699,-0.341802984,0.518586934,0.320447564,-0.341788292,0.480664283,0.318931192,-0.338301331,0.473224491,0.319259703,-0.338347793,0.468273044,0.319710493,-0.338350326,0.528731406,0.327000856,-0.16553995,0.461489797,0.326389641,-0.148470208,0.506437123,0.340240866,-0.314643234,0.475564122,0.339402497,-0.309818745,0.591559589,0.396201193,-0.118538253,0.398051113,0.391660064,-0.082417749,0.607548773,0.470862329,-0.192584649,0.363155991,0.470403105,-0.177497387,0.542855859,0.514716506,-0.439909101,0.391919971,0.507650793,-0.461065561,0.5283342,0.536201,-0.513865113,0.399207443,0.528028846,-0.541230142,0.510688066,0.526937068,-0.537234426,0.419805199,0.520259976,-0.562862396,0.512079477,0.518947661,-0.452043355,0.422452927,0.513921022,-0.476047426,0.546878219,0.530724943,-0.009038805,0.426645786,0.527723968,0.008895848,0.591114879,0.577705264,-0.574462533,0.337622374,0.563448131,-0.528779566,0.531760573,0.693097115,-0.222693071,0.418059438,0.684722543,-0.194420755,0.510061026,0.703077078,-0.197214678,0.443015873,0.694425046,-0.1679243,0.529381275,0.738098383,-0.429083049,0.393901527,0.737269878,-0.366105199
29,pararse,0.490219951,0.327538878,-0.381805867,0.503468513,0.319352537,-0.346598744,0.511740804,0.319967479,-0.346536279,0.518412411,0.320604891,-0.346517771,0.480379969,0.319004476,-0.342666149,0.472937971,0.319308549,-0.342714608,0.468030989,0.319738567,-0.342722505,0.528589785,0.327174723,-0.170355305,0.46134764,0.32639873,-0.151733875,0.505922318,0.340348452,-0.318915546,0.475088328,0.339445949,-0.313628227,0.591195226,0.396360904,-0.124042295,0.39738673,0.391702473,-0.087429971,0.607294977,0.470825762,-0.201954201,0.361824453,0.470570356,-0.185811147,0.542597532,0.514722228,-0.453833222,0.391412914,0.507719338,-0.471106261,0.527630627,0.536215007,-0.528508306,0.398809463,0.528121471,-0.551550567,0.51009208,0.526947081,-0.551395476,0.419249117,0.520272911,-0.572405457,0.511532426,0.518963635,-0.4657996,0.421883523,0.513941824,-0.485691279,0.546796203,0.530785978,-0.008999082,0.425832361,0.527799904,0.008848922,0.591045976,0.57771033,-0.574803233,0.337117344,0.563674271,-0.530139685,0.531762362,0.692995012,-0.212397665,0.417880327,0.684706211,-0.1884363,0.510041535,0.702881575,-0.185095534,0.442804158,0.694386601,-0.160854474,0.529442549,0.738139629,-0.416536748,0.393802255,0.737223625,-0.359109193
31,pararse,0.490104467,0.327527612,-0.39334175,0.503244519,0.319372505,-0.357280314,0.511507034,0.319985956,-0.357213765,0.518195152,0.320628226,-0.357190818,0.48017624,0.319059074,-0.352850378,0.472770393,0.319372833,-0.352903366,0.467889249,0.319803894,-0.352915883,0.528480113,0.327255279,-0.177482054,0.461307645,0.326482147,-0.156318471,0.50594604,0.340285182,-0.329284787,0.475028783,0.339381874,-0.323224574,0.591115415,0.396429718,-0.130853847,0.396928877,0.391782522,-0.091630623,0.607254088,0.47084406,-0.217596769,0.361302048,0.470675886,-0.193749189,0.542388737,0.514722586,-0.481683671,0.391110808,0.507731318,-0.487553746,0.527077258,0.536212444,-0.558404505,0.398403913,0.528225243,-0.570083916,0.509471476,0.52695179,-0.58126545,0.418911755,0.520424604,-0.591476262,0.511080027,0.518972814,-0.493907332,0.421571881,0.514050186,-0.502748489,0.546786726,0.530953586,-0.009019282,0.425539702,0.527870834,0.008867293,0.591053724,0.578155935,-0.578764975,0.3369928,0.563810468,-0.535886586,0.531886876,0.692718208,-0.197342202,0.4176386,0.684688866,-0.17860274,0.51005137,0.702554047,-0.168499053,0.442720711,0.694329798,-0.149686992,0.529512703,0.738184452,-0.403972328,0.393014878,0.737218201,-0.3516289
33,pararse,0.490218431,0.326990366,-0.392515779,0.50326556,0.318638146,-0.353172243,0.511505306,0.319219381,-0.353102267,0.518172681,0.319894791,-0.35307315,0.480191559,0.318477839,-0.349435061,0.472780228,0.318856835,-0.349483341,0.467901081,0.319435149,-0.349488795,0.528491139,0.326996565,-0.171390206,0.461309254,0.326361269,-0.152837038,0.506339848,0.339524865,-0.328459382,0.475242972,0.338903815,-0.322998166,0.591317594,0.396579981,-0.129706308,0.396709383,0.391790003,-0.090762183,0.607161582,0.47091341,-0.211347669,0.36061269,0.470694453,-0.19103685,0.54185766,0.51478982,-0.470355839,0.391115278,0.507729471,-0.476976335,0.526025891,0.536225319,-0.545316041,0.398380071,0.528229892,-0.557854414,0.508044243,0.527000785,-0.570614457,0.418880731,0.520440578,-0.579134643,0.510121465,0.51904428,-0.48309359,0.421543062,0.514072537,-0.491959453,0.546519279,0.530971408,-0.008728683,0.425280601,0.527886033,0.008573542,0.591134012,0.578263879,-0.57636255,0.336922348,0.563749969,-0.535587072,0.531931102,0.692587852,-0.193616062,0.417068332,0.684411466,-0.176686347,0.510088027,0.702385068,-0.165676311,0.442257315,0.694096565,-0.148259446,0.529541373,0.738174319,-0.397330165,0.391943246,0.736759901,-0.347167492
35,pararse,0.490242928,0.326499552,-0.387717187,0.503225029,0.318003714,-0.349038929,0.511471808,0.318571925,-0.348968148,0.518146574,0.319274396,-0.348937571,0.480108082,0.317804754,-0.345362931,0.472736537,0.318173379,-0.345408708,0.467832774,0.318805218,-0.345403075,0.528501451,0.326642662,-0.170364305,0.461074919,0.325970083,-0.151860744,0.506355524,0.338847965,-0.325344205,0.475267917,0.338385493,-0.319817364,0.591328084,0.396261364,-0.126645744,0.396553248,0.391645759,-0.090293653,0.607252181,0.470777541,-0.198875859,0.359965295,0.470683306,-0.183511466,0.541922987,0.514657021,-0.443010509,0.390499681,0.507515132,-0.464644879,0.526055932,0.535976887,-0.516158938,0.398307234,0.527972102,-0.545605481,0.508092463,0.526523709,-0.539890885,0.418408573,0.520084798,-0.568301499,0.510239303,0.518694043,-0.45549646,0.420798868,0.513683081,-0.480431706,0.546114028,0.530961812,-0.008549363,0.425045788,0.527878642,0.008402774,0.591139793,0.578441679,-0.558799684,0.337459564,0.563858628,-0.535537481,0.531932056,0.692553639,-0.186937168,0.416915387,0.684457839,-0.177998066,0.510089457,0.702300787,-0.160132334,0.441882521,0.694133341,-0.15008162,0.529556811,0.738117337,-0.388395011,0.391294152,0.736661077,-0.347779632
37,pararse,0.490625858,0.326163679,-0.385108203,0.503379226,0.317408144,-0.347685039,0.511581302,0.317911625,-0.347620845,0.518178821,0.318570167,-0.347600639,0.48022449,0.317171603,-0.344410449,0.472829968,0.317509323,-0.344457239,0.467853457,0.318108171,-0.34445256,0.528516889,0.325879484,-0.169535577,0.461024404,0.32527259,-0.152997687,0.506736159,0.338368267,-0.322677076,0.475710422,0.337973654,-0.317352682,0.591309369,0.394443512,-0.123453885,0.396533638,0.390657574,-0.086706348,0.60910356,0.470468134,-0.187085643,0.358944893,0.470428497,-0.170631856,0.543089509,0.513358235,-0.434408218,0.389349461,0.506235898,-0.457715154,0.527062118,0.535055935,-0.508153796,0.397495627,0.527188897,-0.539224029,0.509213924,0.525040448,-0.53314954,0.417138606,0.519138396,-0.562571585,0.51110816,0.517309368,-0.44753167,0.419427544,0.512593091,-0.473683447,0.546095014,0.530918479,-0.008758177,0.425053596,0.527839482,0.008622536,0.590485215,0.57868129,-0.558575511,0.339180857,0.563787937,-0.536918342,0.531733155,0.6925475,-0.184292272,0.416353077,0.684449255,-0.176716506,0.510086894,0.702177882,-0.157341912,0.440718353,0.694016516,-0.148456365,0.529146314,0.737990856,-0.388130993,0.390710056,0.736485481,-0.346908987
39,pararse,0.489628166,0.325146914,-0.319431692,0.502417743,0.316327155,-0.286239505,0.510859549,0.31683737,-0.286184967,0.51772058,0.317467779,-0.286172599,0.478677869,0.315939963,-0.281993777,0.471738219,0.316191584,-0.282010674,0.466713548,0.316646546,-0.282016456,0.528141439,0.324516356,-0.118356399,0.460410893,0.323598474,-0.097037882,0.506279647,0.337393135,-0.259041458,0.475078255,0.336796701,-0.252725095,0.591321945,0.391766876,-0.081837744,0.39619863,0.389321715,-0.043094233,0.612884521,0.467446774,-0.162044764,0.357371509,0.467212915,-0.145453021,0.552633226,0.507155418,-0.421116143,0.381049812,0.501971483,-0.443700492,0.541733503,0.529119313,-0.496662974,0.391031474,0.522779047,-0.525716543,0.52008599,0.520319819,-0.522486389,0.41061753,0.51628834,-0.549777448,0.519607186,0.513029695,-0.435189366,0.413010925,0.509999692,-0.460369289,0.547210753,0.530736148,-0.008766971,0.425856411,0.527536392,0.008627583,0.58974582,0.578420818,-0.576736391,0.342452019,0.562970757,-0.551549315,0.531444371,0.692532957,-0.210359171,0.412698925,0.681832492,-0.201400504,0.51003319,0.701935172,-0.183216333,0.437052935,0.691079676,-0.173271,0.529059231,0.738008261,-0.409582675,0.38971737,0.735983849,-0.367651016
41,pararse,0.489188254,0.323825032,-0.230447665,0.501559913,0.314977437,-0.197609171,0.510003507,0.315409273,-0.197571784,0.517081916,0.315950215,-0.197573826,0.47789219,0.314774185,-0.194434658,0.471079767,0.315075666,-0.194425762,0.466086268,0.315481693,-0.194422007,0.527149379,0.322235852,-0.038436089,0.459661007,0.322136343,-0.021439467,0.506089449,0.33616972,-0.173563376,0.474969,0.335695505,-0.168558851,0.591117144,0.388420522,-0.014817308,0.39620477,0.386809379,0.016309226,0.622057855,0.460546792,-0.095096268,0.352302223,0.462047398,-0.07488402,0.569227755,0.500815153,-0.352945775,0.366898447,0.498636037,-0.34956795,0.56053257,0.522778332,-0.427343488,0.373803318,0.518235147,-0.426833808,0.537656426,0.513554394,-0.454180121,0.397466928,0.513270497,-0.452576786,0.535491943,0.507102549,-0.36790207,0.400212348,0.507199526,-0.366191924,0.548232317,0.530794382,-0.009056167,0.426523149,0.527603626,0.008952222,0.587189496,0.576657295,-0.574937761,0.343297273,0.560079515,-0.548665345,0.531363785,0.692453206,-0.216577664,0.406774789,0.67745024,-0.208350331,0.510038257,0.701568663,-0.190109789,0.431889892,0.687709928,-0.180077046,0.529299438,0.738009572,-0.409577787,0.384858131,0.735401869,-0.366033018
43,pararse,0.486645907,0.321206421,-0.276634872,0.499198645,0.312491268,-0.243619487,0.50768733,0.312848508,-0.243577823,0.515286148,0.313329816,-0.243589625,0.475610882,0.312460303,-0.239674985,0.469078988,0.312831134,-0.23968935,0.463605791,0.313230544,-0.239682868,0.525281191,0.31901297,-0.073991321,0.45793739,0.31951043,-0.053722117,0.504061759,0.333873779,-0.21524258,0.473565757,0.333318889,-0.209348395,0.591151774,0.385842621,-0.027142096,0.394591153,0.384237826,0.000813114,0.635685027,0.457952827,-0.111241587,0.341337174,0.460392326,-0.091606721,0.579366148,0.497738898,-0.383593947,0.357942045,0.495874256,-0.385473371,0.56773752,0.518460572,-0.457097381,0.363291532,0.515201569,-0.465568602,0.546277702,0.508995175,-0.48204881,0.390291631,0.510417879,-0.489565104,0.544609189,0.502939641,-0.397249401,0.392857343,0.504719377,-0.401209652,0.5473333,0.530787826,-0.008618412,0.425609052,0.527656317,0.008567626,0.586505294,0.574665725,-0.614076853,0.345588833,0.558629215,-0.608097613,0.531261623,0.691443682,-0.267213047,0.398866594,0.676792085,-0.269490987,0.50979656,0.70040971,-0.240880281,0.422165006,0.686471164,-0.24100399,0.529877365,0.737946212,-0.47359997,0.376747936,0.735369146,-0.443301499
45,pararse,0.486405313,0.319657713,-0.336192429,0.498467147,0.310895532,-0.301464587,0.506865263,0.311213344,-0.301417917,0.514532387,0.311642528,-0.301456183,0.474962801,0.310982555,-0.299205929,0.468483925,0.311409205,-0.299254477,0.462902665,0.311875045,-0.299244076,0.52424258,0.317286402,-0.102542244,0.456493706,0.318538427,-0.093438491,0.503811121,0.332218349,-0.263177842,0.473378122,0.331914961,-0.26007551,0.591273844,0.38469708,-0.051029131,0.3915824,0.382603019,-0.018696796,0.644337952,0.457128406,-0.12682116,0.327038139,0.457509458,-0.110417478,0.583117545,0.496242136,-0.445937037,0.351959914,0.494889826,-0.428405255,0.569590151,0.516393721,-0.527615905,0.357279509,0.514399171,-0.513351142,0.54945451,0.507162273,-0.549555361,0.384730816,0.508361995,-0.534854233,0.548816621,0.500890315,-0.458978951,0.387241721,0.502818823,-0.442323416,0.54673177,0.53056097,-0.008201935,0.42374745,0.527554691,0.008180288,0.583972156,0.574450374,-0.637304842,0.34666723,0.558608651,-0.642508626,0.531276703,0.691213906,-0.25180456,0.394717604,0.675199628,-0.257531017,0.510113358,0.69963634,-0.223242119,0.417146713,0.68393892,-0.225941479,0.529898822,0.737806022,-0.465463609,0.37348792,0.735380232,-0.442082673
47,pararse,0.485001922,0.318666488,-0.385245025,0.497080654,0.309874237,-0.350730866,0.505468667,0.310265511,-0.350659668,0.513267577,0.310742706,-0.350677222,0.47348544,0.309646577,-0.346994758,0.467137337,0.309941173,-0.347061932,0.461164176,0.310353607,-0.347064078,0.523058653,0.31680423,-0.162385985,0.454452723,0.317553371,-0.145238683,0.502277613,0.331382692,-0.316514224,0.472066462,0.330782503,-0.311462611,0.591859877,0.384972423,-0.087216519,0.388134927,0.381691307,-0.062684871,0.652180433,0.458223164,-0.161559761,0.317788213,0.456470519,-0.15330562,0.589877844,0.497965842,-0.460364521,0.34406811,0.493524879,-0.463326484,0.573275506,0.518295109,-0.537703693,0.351603568,0.512909174,-0.54518491,0.554044902,0.508368909,-0.557491362,0.379427433,0.505893648,-0.562685966,0.554961979,0.502061367,-0.471645057,0.381695151,0.500450134,-0.475408703,0.545589745,0.529943585,-0.007762542,0.420935422,0.527001917,0.007733652,0.581664681,0.574596941,-0.624842346,0.347375005,0.558532298,-0.63764292,0.531374514,0.690496564,-0.242228925,0.392722517,0.673089743,-0.242801145,0.51056391,0.698347628,-0.207324684,0.414809138,0.68223536,-0.211682469,0.529916167,0.737713158,-0.459913313,0.371644199,0.735389769,-0.422794431
49,pararse,0.48417446,0.31867826,-0.426687449,0.495814443,0.309507221,-0.391440213,0.503958464,0.309878886,-0.391359001,0.511678696,0.310382098,-0.391365528,0.472379178,0.309238017,-0.387565762,0.466072381,0.309527457,-0.387646139,0.459657013,0.30999133,-0.387648851,0.521372318,0.3166565,-0.199162945,0.452544153,0.317424655,-0.181318313,0.501282036,0.33120203,-0.356339544,0.470924199,0.330813289,-0.351269394,0.592193782,0.385353833,-0.119431131,0.385361791,0.381651223,-0.090971507,0.655780077,0.458979726,-0.199250564,0.310192496,0.455449909,-0.1862268,0.588235855,0.499150336,-0.491648048,0.341736466,0.493950129,-0.500225246,0.570836604,0.519472241,-0.567959607,0.35461247,0.513756752,-0.581142366,0.551522374,0.508961618,-0.584443688,0.379912734,0.505912483,-0.596224666,0.552910209,0.50274843,-0.500829697,0.381101996,0.500481546,-0.511286199,0.544121623,0.529938698,-0.007590297,0.419309765,0.52707386,0.00755862,0.578594267,0.57467109,-0.642045021,0.349235207,0.558675349,-0.652324796,0.531380236,0.69023335,-0.237487137,0.392112285,0.671840429,-0.242759362,0.510962725,0.697714508,-0.206757486,0.414333463,0.68097651,-0.209641054,0.529301047,0.737640321,-0.450192302,0.370394498,0.735398352,-0.428001195
51,pararse,0.483300179,0.318966806,-0.410587013,0.494716346,0.309693784,-0.376043767,0.502660394,0.310054958,-0.375963777,0.510274529,0.310597837,-0.375954241,0.471407533,0.309427321,-0.372280717,0.464880764,0.309735954,-0.372355789,0.457901329,0.31024,-0.372359157,0.520226717,0.316957146,-0.192265287,0.450015843,0.317697167,-0.174912736,0.500357687,0.331429183,-0.343764812,0.469655842,0.331103712,-0.338782042,0.591697395,0.385602593,-0.122219153,0.382808685,0.381388962,-0.095243149,0.65367353,0.459495187,-0.194887653,0.311065674,0.45586285,-0.185188636,0.584439635,0.499702394,-0.471958488,0.346526444,0.494675368,-0.481047601,0.569637895,0.519849122,-0.550456166,0.357138902,0.51437217,-0.560541928,0.54916656,0.508699238,-0.58230871,0.382806867,0.50686121,-0.579392672,0.54979378,0.502659559,-0.484562874,0.384955227,0.501331747,-0.492791921,0.542476833,0.529936492,-0.007578922,0.417508572,0.527339756,0.007545084,0.575348914,0.57483387,-0.640475929,0.351219654,0.558967233,-0.629945815,0.531266212,0.689833581,-0.234755144,0.391339034,0.671962976,-0.241840631,0.510984182,0.697400749,-0.204470456,0.413407922,0.681541145,-0.210172817,0.528620601,0.737557054,-0.445289761,0.369194627,0.735392451,-0.422614604
53,pararse,0.480623722,0.319128036,-0.396556437,0.492038786,0.309841007,-0.362567961,0.499545276,0.310213506,-0.362487853,0.50720495,0.310751081,-0.362473547,0.46886465,0.309481502,-0.358549327,0.461906314,0.309825659,-0.35862112,0.454667777,0.310431927,-0.358629584,0.517744601,0.316991508,-0.185486048,0.44731468,0.318027079,-0.166520819,0.497930527,0.331552207,-0.331993401,0.46678555,0.331160963,-0.326653481,0.589089751,0.385863066,-0.122664712,0.3793495,0.381585389,-0.093783177,0.650645375,0.461405486,-0.192935929,0.312983662,0.456997454,-0.185143739,0.57202208,0.500018477,-0.454755962,0.351694316,0.495831817,-0.472790092,0.549265325,0.520089865,-0.523211896,0.373309404,0.516963542,-0.555426776,0.533242762,0.508489251,-0.535174012,0.394055635,0.506978989,-0.564032257,0.536354959,0.502730489,-0.459263921,0.392924815,0.501388311,-0.488973498,0.540032804,0.529937923,-0.007633155,0.414167911,0.527393758,0.007597259,0.57082504,0.574911296,-0.637305498,0.353933752,0.559200108,-0.622083485,0.531187594,0.690101504,-0.248631462,0.389471978,0.671898544,-0.257972687,0.511274874,0.698184013,-0.222021729,0.411028773,0.682053208,-0.228858501,0.528044283,0.73755604,-0.462136954,0.368013948,0.735448718,-0.437900752
55,pararse,0.476968795,0.323133796,-0.442183107,0.488985211,0.313899517,-0.410232812,0.49662441,0.314335406,-0.41014567,0.504153907,0.314997286,-0.410142899,0.465038329,0.313583046,-0.40684855,0.457805574,0.314048827,-0.406946033,0.450720757,0.314727217,-0.406966358,0.514686108,0.321231484,-0.229551643,0.4438802,0.322123677,-0.214637071,0.494139403,0.335077822,-0.374553889,0.462310672,0.334769726,-0.370336652,0.583412409,0.386404067,-0.149556652,0.374585181,0.381676257,-0.121866241,0.648490965,0.464426249,-0.203970611,0.313569337,0.465795577,-0.190348089,0.557972074,0.503188074,-0.44982937,0.374009758,0.502178967,-0.451874703,0.531482458,0.521355689,-0.515764594,0.396648496,0.521858931,-0.525561929,0.51826787,0.50881511,-0.524455607,0.41479218,0.510742068,-0.530415714,0.521382391,0.503143907,-0.451811701,0.413258761,0.504437268,-0.45854637,0.537260592,0.53024441,-0.009159105,0.411502749,0.527536094,0.009200347,0.567609966,0.574972928,-0.63454479,0.354983956,0.559139669,-0.636266768,0.531100273,0.689943969,-0.274277747,0.388502985,0.672252893,-0.297832549,0.51127094,0.698202372,-0.248188511,0.4101035,0.682209015,-0.270853609,0.527840912,0.737581134,-0.487830818,0.366970241,0.73586309,-0.487045765
57,pararse,0.472199738,0.33065334,-0.363933563,0.485305578,0.320170105,-0.338725984,0.49340561,0.320681155,-0.338678777,0.501056135,0.321161449,-0.338695258,0.460437924,0.31969434,-0.335684866,0.452841491,0.320062101,-0.335753381,0.445572406,0.320662767,-0.335809231,0.511563182,0.327419698,-0.207040653,0.436905712,0.327841461,-0.198817879,0.488846511,0.342902899,-0.310048938,0.457528144,0.342720956,-0.305933416,0.579332471,0.390189588,-0.146744162,0.369206846,0.387522787,-0.106859364,0.647207916,0.47200191,-0.183302715,0.310705394,0.476082385,-0.156169549,0.55244869,0.508327186,-0.391717076,0.384702295,0.511687517,-0.337888777,0.524285436,0.524852216,-0.455000818,0.407945603,0.528863132,-0.398426235,0.512752652,0.510319293,-0.460444927,0.425415158,0.518282712,-0.403475732,0.516361177,0.505138278,-0.394032419,0.422605693,0.511431217,-0.340598524,0.535086095,0.531520188,-0.010624426,0.409697324,0.529862642,0.010711544,0.564953685,0.574952841,-0.522998035,0.354574651,0.559192955,-0.530772448,0.529205978,0.690062225,-0.26169768,0.38637343,0.67346096,-0.275901914,0.51069659,0.699178517,-0.239399731,0.406904101,0.684096277,-0.25124228,0.527254045,0.737910867,-0.479240537,0.365291446,0.737502038,-0.467635214
59,pararse,0.464133739,0.343377531,-0.502136946,0.476690143,0.33204028,-0.475728333,0.485874236,0.332203984,-0.475632131,0.493871033,0.332492322,-0.475682735,0.45163247,0.332445502,-0.473978102,0.443259209,0.332855433,-0.474100918,0.435180515,0.333403915,-0.474113792,0.504154265,0.336752623,-0.305092514,0.425471187,0.338515401,-0.29653576,0.481207401,0.355447948,-0.435217679,0.451099277,0.356064588,-0.432635128,0.576137424,0.398152471,-0.211271927,0.359829009,0.397524685,-0.202632368,0.649370551,0.482112467,-0.26446566,0.302541256,0.487976283,-0.256034344,0.546776056,0.51652658,-0.46789816,0.385436654,0.521037161,-0.417074591,0.522068262,0.532280684,-0.532179296,0.409647465,0.536913455,-0.464390337,0.508311927,0.52039212,-0.53122884,0.427640945,0.527152896,-0.414457649,0.511855781,0.513940692,-0.467915237,0.425070852,0.520349026,-0.404865593,0.533676207,0.534410715,-0.011394926,0.407598466,0.534394443,0.011542347,0.558610737,0.573053658,-0.581858873,0.352365106,0.559396982,-0.557422221,0.526489973,0.690168977,-0.282921255,0.385002047,0.673828542,-0.280110419,0.509394586,0.699917138,-0.258609027,0.405248106,0.684858441,-0.256000847,0.52693522,0.738945782,-0.481963575,0.363572031,0.738774002,-0.46140635
61,pararse,0.461171061,0.357198209,-0.488608211,0.472737163,0.34537977,-0.463288903,0.481696218,0.34531495,-0.463202655,0.489592612,0.345259637,-0.463253349,0.447103202,0.345898777,-0.463481635,0.438063204,0.346196324,-0.463634104,0.430098504,0.346590847,-0.463685036,0.498915732,0.348125815,-0.301350743,0.417892039,0.350752026,-0.302034378,0.47860083,0.369452417,-0.425919563,0.448238641,0.370548218,-0.426147938,0.571813524,0.40833056,-0.215587541,0.35126403,0.406865656,-0.221104071,0.664179683,0.489165574,-0.261358649,0.296836644,0.4937962,-0.250299186,0.548425734,0.524317443,-0.447437584,0.391493231,0.532834768,-0.374478608,0.523624122,0.540546894,-0.495836645,0.416466743,0.551979065,-0.420805126,0.50956285,0.530916691,-0.486812592,0.432641476,0.543345809,-0.414894998,0.513146222,0.523167253,-0.439440161,0.429890782,0.536487222,-0.370423764,0.52843076,0.540001571,-0.011677429,0.401894927,0.539466679,0.011825205,0.551506698,0.575150192,-0.57263118,0.350308716,0.562996864,-0.553359568,0.525850952,0.686941922,-0.226511866,0.3818627,0.673870683,-0.248427823,0.509398818,0.69747293,-0.197557211,0.400246054,0.684894681,-0.222567692,0.527442694,0.739205241,-0.388723433,0.363268852,0.739781141,-0.40493229
63,pararse,0.455771893,0.3678689,-0.600781381,0.466176093,0.35534066,-0.572406828,0.474696547,0.354919732,-0.572283089,0.482348263,0.354720771,-0.572320998,0.440763772,0.357522279,-0.572004497,0.432298332,0.358373493,-0.572169662,0.4245314,0.359174758,-0.572173297,0.491979629,0.357982695,-0.380084485,0.412637055,0.363266826,-0.378708363,0.474224657,0.378742844,-0.525385678,0.442402214,0.38063696,-0.52519995,0.568050563,0.41531691,-0.262580782,0.346147388,0.413981497,-0.25549525,0.670998693,0.493109316,-0.311497599,0.29305464,0.497511238,-0.302284598,0.549458861,0.527597845,-0.514929473,0.388997287,0.534811437,-0.490908921,0.523585737,0.543121219,-0.577040315,0.411731392,0.554225862,-0.551103175,0.509780228,0.532364726,-0.570262969,0.429609179,0.545968294,-0.552440882,0.513542354,0.524513543,-0.51151067,0.427455068,0.539182544,-0.491716355,0.524222076,0.543604255,-0.012901509,0.397593617,0.543025017,0.013084043,0.548294008,0.578189611,-0.64137882,0.345950961,0.565458357,-0.59976989,0.523446918,0.68716234,-0.227757201,0.379837066,0.673898578,-0.244087517,0.50764811,0.698301911,-0.201980576,0.3986471,0.684938729,-0.21309948,0.527368963,0.740580857,-0.407312959,0.362993181,0.740553141,-0.409724504
